GIF ID,Web Archive Link,GIPHY Title,Score,
2Qi8IE4VHDGRG,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2Qi8IE4VHDGRG/giphy.gif,choo choo omg GIF by Dianna McDougall,0.50,
2QIPbjuWMn8R2,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2QIPbjuWMn8R2/giphy.gif,glitter flowers GIF,0.50,
2QJzmJv0PhAiI,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2QJzmJv0PhAiI/giphy.gif,interested toy story GIF,0.50,
2QllvUBd9yR8s,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2QllvUBd9yR8s/giphy.gif,black and white animation GIF,0.50,
2qlPyvkTvKDSM,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2qlPyvkTvKDSM/giphy.gif,dog puppy GIF,0.50,
2qmZSN9bhsmBy,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2qmZSN9bhsmBy/giphy.gif,taylor swift style GIF,0.50,
2Qn1HyL7Zmhjy,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2Qn1HyL7Zmhjy/giphy.gif,super mario shrooms GIF,0.50,
2QnbLOzMlcDrG,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2QnbLOzMlcDrG/giphy.gif,drag GIF,0.50,
2qosjbe94U6eA,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2qosjbe94U6eA/giphy.gif,birds feather GIF,0.50,
2QPeIDB4myULK,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2QPeIDB4myULK/giphy.gif,tired working from home GIF,0.50,
2qPUYiMHrlkoU,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2qPUYiMHrlkoU/giphy.gif,ron swanson dancing GIF,0.50,
2QQdFBAEvrc52,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2QQdFBAEvrc52/giphy.gif,NA,0.50,
2qqvMrQjEyOYw,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2qqvMrQjEyOYw/giphy.gif,voting south park GIF,0.50,
2QSQT8GVslcCA,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2QSQT8GVslcCA/giphy.gif,skins love GIF,0.50,
2qVQWI5FXhnP2,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2qVQWI5FXhnP2/giphy.gif,art pixel GIF by Dusan Cezek,0.50,
2QxSwL0YHSaEE,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2QxSwL0YHSaEE/giphy.gif,comedy central GIF by Broad City,0.50,
2QZ0UFipEF8bu,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2QZ0UFipEF8bu/giphy.gif,gymnastics talent GIF,0.50,
2qZCEWPmYyEUw,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2qZCEWPmYyEUw/giphy.gif,sound hills GIF,0.50,
2QZDMFmC8P7A4,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2QZDMFmC8P7A4/giphy.gif,NA,0.50,
2QZuwkFgrRNsI,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2QZuwkFgrRNsI/giphy.gif,the muppets GIF,0.50,
2R0lM3RxHstS8,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2R0lM3RxHstS8/giphy.gif,yardwork wants GIF,0.50,
2R3ncVdMKjYkM,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2R3ncVdMKjYkM/giphy.gif,beyonce GIF,0.50,
2r6rE5FvsVvDW,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2r6rE5FvsVvDW/giphy.gif,british charlie GIF,0.50,
2R7jIiBPAg2ys,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2R7jIiBPAg2ys/giphy.gif,george saunders smoking GIF,0.50,
2r8vjIPvT1LNu,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2r8vjIPvT1LNu/giphy.gif,horse wakeboarding GIF,0.50,
2rBUTRvX3FCHS,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2rBUTRvX3FCHS/giphy.gif,superbad GIF,0.50,
2rc0zZAlq79eM,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2rc0zZAlq79eM/giphy.gif,frustrated louis ck GIF,0.50,
2rcD4DuCu2bnO,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2rcD4DuCu2bnO/giphy.gif,lol sad STICKER by AnimatedText,0.50,
2rE2PiTbrbr7G,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2rE2PiTbrbr7G/giphy.gif,buck rogers television GIF,0.50,
2rfhCBEr5dA1G,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2rfhCBEr5dA1G/giphy.gif,mad scientist laughing GIF,0.50,
2Rhyg8rqoBS9y,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2Rhyg8rqoBS9y/giphy.gif,retro back to the future GIF,0.50,
2RJNmmX2OXHzi,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2RJNmmX2OXHzi/giphy.gif,volvo GIF,0.50,
2rJSj83iGYN8c,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2rJSj83iGYN8c/giphy.gif,panda GIF,0.50,
2RKCxRc1NHJ0Q,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2RKCxRc1NHJ0Q/giphy.gif,snow white night GIF,0.50,
2rKkLNWN26jok,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2rKkLNWN26jok/giphy.gif,kelly rowland hair flip GIF,0.50,
2RleJEoZcJ2OA,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2RleJEoZcJ2OA/giphy.gif,channing tatum horse GIF,0.50,
2RMbL9tobgsHS,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2RMbL9tobgsHS/giphy.gif,preto e branco GIF,0.50,
2RR6QAXdLqkik,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2RR6QAXdLqkik/giphy.gif,jim carrey spotlight GIF,0.50,
2rtQMJvhzOnRe,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2rtQMJvhzOnRe/giphy.gif,sad homer simpson GIF,0.50,
2rTsUnPweVzN2kQjvi,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2rTsUnPweVzN2kQjvi/giphy.gif,NA,0.50,
2rTsUYN97qdR46j184,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2rTsUYN97qdR46j184/giphy.gif,snoop dogg swag GIF,0.50,
2RV7nAdO64vpS,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2RV7nAdO64vpS/giphy.gif,animation hercules GIF by Disney,0.50,
2RY8vFzXCLlZu,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2RY8vFzXCLlZu/giphy.gif,dog glasses GIF,0.50,
2RymlqwozJLTG,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2RymlqwozJLTG/giphy.gif,hayden christensen GIF,0.50,
2Rz4Z7UmxPxGo,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2Rz4Z7UmxPxGo/giphy.gif,Animated GIF,0.50,
2rZzKFYaWr8IM,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2rZzKFYaWr8IM/giphy.gif,shaq ears GIF by Cheezburger,0.50,
2S6EQOLQsAwHS,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2S6EQOLQsAwHS/giphy.gif,jessica lange fiona GIF,0.50,
2s7b6OajA8vmg,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2s7b6OajA8vmg/giphy.gif,stephen colbert love GIF,0.50,
2s7UHAyg59XLG,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2s7UHAyg59XLG/giphy.gif,the walking dead zombie GIF,0.50,
2S9Z0fItEtCZG,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2S9Z0fItEtCZG/giphy.gif,awkward tony hale GIF,0.50,
2s9zkB4NawQlq,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2s9zkB4NawQlq/giphy.gif,mash up pixel GIF,0.50,
2sbAFXxQgQtNe,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2sbAFXxQgQtNe/giphy.gif,cat water GIF,0.50,
2SBvv58qaLptK,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2SBvv58qaLptK/giphy.gif,ugh disgusted GIF,0.50,
2Sc5Na5x3ab7y,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2Sc5Na5x3ab7y/giphy.gif,david hohusen GIF by RiffsnGifs,0.50,
2SG5hEmxNGpz2,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2SG5hEmxNGpz2/giphy.gif,jim webb puppet GIF,0.50,
2SgaK2d81HTd6,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2SgaK2d81HTd6/giphy.gif,bruno mars no GIF,0.50,
2SgG852XPNhTy,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2SgG852XPNhTy/giphy.gif,martin short records GIF,0.50,
2SgtOB05BAtXO,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2SgtOB05BAtXO/giphy.gif,natasha romanoff ca cw GIF,0.50,
2sHpwVGtnBYuA,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2sHpwVGtnBYuA/giphy.gif,christmas gif GIF,0.50,
2siTCKOmlMFnW,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2siTCKOmlMFnW/giphy.gif,penguin running GIF,0.50,
2sK0XaEiURcly,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2sK0XaEiURcly/giphy.gif,black and white vintage GIF,0.50,
2sMUJxzQ0huOQ,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2sMUJxzQ0huOQ/giphy.gif,danny zuko grease GIF,0.50,
2sNaK1UaPXW24,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2sNaK1UaPXW24/giphy.gif,jennifer aniston friends GIF,0.50,
2SnmQg8DrZzHy,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2SnmQg8DrZzHy/giphy.gif,angry fate zero GIF,0.50,
2so0Ff2xREofe,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2so0Ff2xREofe/giphy.gif,hungry pizza GIF,0.50,
2SP8o2aU9kfyo,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2SP8o2aU9kfyo/giphy.gif,frustrated road to el dorado GIF,0.50,
2SRd6zwpLH20,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2SRd6zwpLH20/giphy.gif,kurt angle milk GIF by WWE,0.50,
2srhR1fWeF7lS,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2srhR1fWeF7lS/giphy.gif,sleepy scary movie GIF,0.50,
2stUfIoQ6jmi4,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2stUfIoQ6jmi4/giphy.gif,ninja turtles hiding GIF,0.50,
2stWsctr4tjHi,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2stWsctr4tjHi/giphy.gif,Animated GIF,0.50,
2SwbBd39ak7YY,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2SwbBd39ak7YY/giphy.gif,drying frying pan GIF,0.50,
2T0KlJD1Hm3sc,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2T0KlJD1Hm3sc/giphy.gif,coca cola various tv christmas GIF,0.50,
2t2aRRncDuSZy,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2t2aRRncDuSZy/giphy.gif,broad city crying GIF,0.50,
2T4ELuRj1vBD2,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2T4ELuRj1vBD2/giphy.gif,matthew perry halloween costume GIF,0.50,
2t61EKeUpxPd6,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2t61EKeUpxPd6/giphy.gif,90s grunge GIF,0.50,
2TAcy1E7TSc5W,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2TAcy1E7TSc5W/giphy.gif,art design GIF by Falcao Lucas,0.50,
2tB5WtsMHxJSg,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2tB5WtsMHxJSg/giphy.gif,GIF by CentoLodigiani,0.50,
2tBZDNQuiqYsU,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2tBZDNQuiqYsU/giphy.gif,8 bit fox GIF by Animation Domination High-Def,0.50,
2tDQZuljhwHTi,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2tDQZuljhwHTi/giphy.gif,dance let GIF,0.50,
2TdVdupVQOfwQ,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2TdVdupVQOfwQ/giphy.gif,beer GIF,0.50,
2TeYfJsJbCgyA,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2TeYfJsJbCgyA/giphy.gif,chris tucker friday GIF,0.50,
2TEYK2cBtCnja,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2TEYK2cBtCnja/giphy.gif,cat eating GIF,0.50,
2tFL03pKsX1te,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2tFL03pKsX1te/giphy.gif,cabin fever halloween animals GIF,0.50,
2TIhD9M7lyOKQ,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2TIhD9M7lyOKQ/giphy.gif,hope rest GIF,0.50,
2tIj9ReUKeDks,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2tIj9ReUKeDks/giphy.gif,janet leigh duck GIF,0.50,
2tiR931YfL1WU,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2tiR931YfL1WU/giphy.gif,brokenhearted GIF,0.50,
2TJbz8zFNdQ3K,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2TJbz8zFNdQ3K/giphy.gif,doctor who i love this episode GIF,0.50,
2tJUGvu6r3Z0Q,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2tJUGvu6r3Z0Q/giphy.gif,NA,0.50,
2Tk12SdzM3BzG,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2Tk12SdzM3BzG/giphy.gif,profile v2 GIF,0.50,
2TKAwJ3TEKQ36,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2TKAwJ3TEKQ36/giphy.gif,big bang theory GIF,0.50,
2tMrmI7VRMwRW,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2tMrmI7VRMwRW/giphy.gif,bedknobs and broomsticks rabbit GIF,0.50,
2TMWb8nvyf160,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2TMWb8nvyf160/giphy.gif,broad city hashtag fomo GIF,0.50,
2toRyIhsxrM9q,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2toRyIhsxrM9q/giphy.gif,wife tells GIF,0.50,
2TryazpwyGYmI,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2TryazpwyGYmI/giphy.gif,idris elba GIF,0.50,
2TWmA3rTZwjmM,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2TWmA3rTZwjmM/giphy.gif,frank underwood GIF,0.50,
2u11zpzwyMTy8,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2u11zpzwyMTy8/giphy.gif,make it rain money GIF,0.50,
2u1JPixZOR4IM,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2u1JPixZOR4IM/giphy.gif,parks and recreation love GIF,0.50,
2U2aH9b8rsW08,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2U2aH9b8rsW08/giphy.gif,donald glover community GIF,0.50,
2U56UcEcG7nQA,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2U56UcEcG7nQA/giphy.gif,hot cosmo kramer GIF,0.50,
2uCb38D8Tmidi,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2uCb38D8Tmidi/giphy.gif, ,0.50,
2UcvKWdh8UHLi,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2UcvKWdh8UHLi/giphy.gif,,0.50,
2ud0W3E7QEV20,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2ud0W3E7QEV20/giphy.gif,cary grant drinking GIF by The Good Films,0.50,
2UFAf1M7VefNC,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2UFAf1M7VefNC/giphy.gif,30 rock laughing GIF,0.50,
2uHbHs7iKP2BW,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2uHbHs7iKP2BW/giphy.gif,twin peaks coffee GIF,0.50,
2Ui7uSARtsYIo,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2Ui7uSARtsYIo/giphy.gif,game of thrones spoilers GIF,0.50,
2UIWZGifPAhxe,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2UIWZGifPAhxe/giphy.gif,tim robbins GIF,0.50,
2UjioqZlFRsNG,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2UjioqZlFRsNG/giphy.gif,pizza eating GIF,0.50,
2uJuzcjpgS5RC,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2uJuzcjpgS5RC/giphy.gif, ,0.50,
2ukGH9ROKlXuo,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2ukGH9ROKlXuo/giphy.gif,pokemon GIF,0.50,
2UKm7NOE5I784,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2UKm7NOE5I784/giphy.gif,nicki minaj yes GIF,0.50,
2uMnou4ve0U8M,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2uMnou4ve0U8M/giphy.gif,husky dog GIF,0.50,
2UpzC3iPenf44,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2UpzC3iPenf44/giphy.gif,gold star good job GIF,0.50,
2ur8NS5TYQmK4,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2ur8NS5TYQmK4/giphy.gif,polar bear GIF,0.50,
2utABNrakJr7a,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2utABNrakJr7a/giphy.gif,,0.50,
2UWcxOuVjpJiE,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2UWcxOuVjpJiE/giphy.gif,us open tennis GIF,0.50,
2Uy6cjWgYhUVq,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2Uy6cjWgYhUVq/giphy.gif,vomiting vanderbilt baseball GIF,0.50,
2uZBLkSxTa8qk,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2uZBLkSxTa8qk/giphy.gif,film horror GIF,0.50,
2uzE1RDELaFiw,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2uzE1RDELaFiw/giphy.gif,johnny depp film GIF,0.50,
2V04ngYdkVpnO,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2V04ngYdkVpnO/giphy.gif,gravity falls beaver GIF,0.50,
2V2N3JhKIvKmI,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2V2N3JhKIvKmI/giphy.gif,black and white love GIF by G1ft3d,0.50,
2V5hS3xMTKaS4,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2V5hS3xMTKaS4/giphy.gif,2 broke girls love GIF,0.50,
2V5L44NEnJVEA,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2V5L44NEnJVEA/giphy.gif,harry potter fighting GIF,0.50,
2v5mPgUJYSMMM,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2v5mPgUJYSMMM/giphy.gif,saturday night live television GIF,0.50,
2vA33ikUb0Qz6,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2vA33ikUb0Qz6/giphy.gif,ben stiller success GIF,0.50,
2VAateam5qzde,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2VAateam5qzde/giphy.gif,toy story no GIF,0.50,
2VAnhRBZRWQU0,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2VAnhRBZRWQU0/giphy.gif, ,0.50,
2VBy5sI7NLcNW,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2VBy5sI7NLcNW/giphy.gif,boats hoes GIF,0.50,
2vCA7jpfORJoA,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2vCA7jpfORJoA/giphy.gif,disagree sherlock holmes GIF,0.50,
2VctbJxOOOAus,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2VctbJxOOOAus/giphy.gif,dream collapsing GIF,0.50,
2vfMSFJ4vnglO,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2vfMSFJ4vnglO/giphy.gif,geometric valentines day GIF by zolloc,0.50,
2vH0xB1EhRouQ,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2vH0xB1EhRouQ/giphy.gif,orange is the new black no GIF,0.50,
2Vizs8uaBEb6g,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2Vizs8uaBEb6g/giphy.gif,william murderface burn GIF,0.50,
2vlC9FMLSmqGs,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2vlC9FMLSmqGs/giphy.gif,confused john travolta GIF,0.50,
2vLrjp8i4wZiM,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2vLrjp8i4wZiM/giphy.gif,topanga lawrence 90s GIF,0.50,
2Vp0UxNcA8TEQ,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2Vp0UxNcA8TEQ/giphy.gif,happy comedy bang bang GIF by IFC,0.50,
2VqNPqENVU8G4,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2VqNPqENVU8G4/giphy.gif,disappointed hercules GIF,0.50,
2VtQyrxnilrSE,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2VtQyrxnilrSE/giphy.gif,i feel worthless the west wing GIF,0.50,
2VYIpm4SbqXNm,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2VYIpm4SbqXNm/giphy.gif,martin lawrence GIF,0.50,
2vZ7Q9zHJ0lB6,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2vZ7Q9zHJ0lB6/giphy.gif,kanye west otis GIF,0.50,
2w3DoKkt4jNde,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2w3DoKkt4jNde/giphy.gif, ,0.50,
2w7xcuKhbUC8E,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2w7xcuKhbUC8E/giphy.gif, ,0.50,
2w8V15MLiDfKo,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2w8V15MLiDfKo/giphy.gif,harrison ford GIF,0.50,
2wa9gA5VCCFcA,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2wa9gA5VCCFcA/giphy.gif, ,0.50,
2wbuo0kGQAICY,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2wbuo0kGQAICY/giphy.gif,marie antoinette chanel GIF by fashgif,0.50,
2WDKW6TCEqnJe,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2WDKW6TCEqnJe/giphy.gif,suck my dick GIF,0.50,
2we8j326kjffW,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2we8j326kjffW/giphy.gif,excited shocked GIF,0.50,
2WIchbvBYCQgw,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2WIchbvBYCQgw/giphy.gif,propose kim kardashian GIF,0.50,
2wif5XPpmXzby,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2wif5XPpmXzby/giphy.gif,beetlejuice GIF,0.50,
2wjdaqK1Pa6I0,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2wjdaqK1Pa6I0/giphy.gif,chris meloni hump GIF,0.50,
2wKbtCMHTVoOY,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2wKbtCMHTVoOY/giphy.gif,embarrassed a goofy movie GIF,0.50,
2WksCdjwEQU8g,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2WksCdjwEQU8g/giphy.gif,shocked rihanna GIF,0.50,
2WlcE17XkPQje,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2WlcE17XkPQje/giphy.gif,ian hecox backpack GIF,0.50,
2wmvOqU52Y8SI,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2wmvOqU52Y8SI/giphy.gif,rachel mcadams GIF,0.50,
2WPBuOUEWGdz2,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2WPBuOUEWGdz2/giphy.gif,butterfly insect GIF,0.50,
2wr6CF96wqtXi,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2wr6CF96wqtXi/giphy.gif,meh olga kurylenko GIF,0.50,
2wRqfE7hruHRu,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2wRqfE7hruHRu/giphy.gif,creep GIF,0.50,
2wrZ6q7La3GAU,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2wrZ6q7La3GAU/giphy.gif,happy merry christmas GIF,0.50,
2wsIRJTfEl17i,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2wsIRJTfEl17i/giphy.gif,star wars force GIF,0.50,
2wTMWDcIa3GMM,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2wTMWDcIa3GMM/giphy.gif,scarlett johansson GIF,0.50,
2wTP9zNYjlbRS,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2wTP9zNYjlbRS/giphy.gif,steven tyler aerosmith GIF,0.50,
2Wu0KFm6QB2HS,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2Wu0KFm6QB2HS/giphy.gif,,0.50,
2WUECzjCxe4fK,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2WUECzjCxe4fK/giphy.gif,beastie boys GIF,0.50,
2WuHHWbGt3fY4,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2WuHHWbGt3fY4/giphy.gif,make it rain thumbs up GIF,0.50,
2Wv76xVF415S0,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2Wv76xVF415S0/giphy.gif,i love you hearts GIF,0.50,
2wwZRBY93H1YY,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2wwZRBY93H1YY/giphy.gif,kristen wiig party hard GIF,0.50,
2WxWfiavndgcM,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2WxWfiavndgcM/giphy.gif,sad doctor who GIF,0.50,
2wyn61BoZLOO4,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2wyn61BoZLOO4/giphy.gif,tasty milkshake GIF,0.50,
2X4zN4dueNeJa,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/2X4zN4dueNeJa/giphy.gif,the incredibles GIF,0.50,
2X5PIwe9h06Pu,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/2X5PIwe9h06Pu/giphy.gif,electrocuted jurassic park GIF,0.50,
